Row Labels,Sum of population
85119,46014
85120,46111
85121,4640
85122,86832
85123,19410
85128,31885
85131,47052
85132,58706
85135,668
85137,6295
85138,86245
85139,21405
85140,76520
85141,533
85142,106053
85143,41697
85145,4833
85147,7386
85172,1681
85173,7579
85192,5609
85193,8624
85194,17295
85201,95261
85202,83873
85203,77997
85204,70811
85205,106163
85206,53367
85207,98420
85208,72157
85209,96177
85210,93804
85212,65452
85213,35400
85215,34281
85224,110629
85225,117528
85226,25453
85233,58996
85234,81172
85248,31691
85249,61052
85250,9323
85251,74016
85253,36359
85254,102222
85255,64233
85256,12811
85257,74354
85258,51296
85259,55894
85260,48380
85262,22183
85263,5854
85264,2563
85266,18170
85268,60691
85281,60379
85282,31042
85283,103040
85284,42140
85286,37214
85295,63488
85296,79595
85297,57603
85298,45261
85301,124554
85302,62225
85303,68320
85304,56477
85305,31239
85306,50724
85307,9656
85308,168759
85309,3046
85310,42476
85320,1850
85321,7214
85322,1615
85323,67580
85324,7499
85325,1537
85326,111039
85328,552
85331,70717
85332,5794
85333,1677
85334,4042
85335,86644
85336,452
85337,7407
85338,50509
85339,51958
85340,73863
85341,64
85342,4302
85343,459
85344,19703
85345,146491
85346,11974
85347,1883
85348,7476
85349,30125
85350,33175
85351,25350
85352,1083
85353,54709
85354,17976
85355,18646
85356,4546
85357,1674
85360,596
85361,17130
85362,1043
85363,9913
85364,195831
85365,123411
85367,41535
85371,490
85373,44698
85374,21963
85375,78885
85377,5259
85379,63804
85381,51824
85382,46734
85383,59998
85387,15872
85388,59162
85390,22967
85392,75108
85395,53255
85396,32919
85501,14742
85530,3615
85531,1651
85533,6216
85534,6877
85535,41
85536,653
85539,7987
85540,5447
85541,24612
85542,7767
85543,10138
85544,4929
85545,978
85546,21630
85550,7493
85551,882
85552,6166
85553,3924
85554,2041
85601,1819
85602,10298
85603,11330
85605,1297
85606,3184
85607,29297
85608,3687
85609,485
85610,2265
85611,1119
85613,10730
85614,58026
85615,6271
85616,9708
85617,573
85618,3645
85619,84
85620,1749
85621,24084
85622,4778
85623,10414
85624,3106
85625,3188
85626,1130
85627,2696
85629,28328
85630,3513
85631,5764
85632,2187
85633,142
85634,11569
85635,38357
85637,2208
85638,4260
85640,953
85641,57255
85643,20851
85645,5858
85646,2113
85648,42308
85650,8027
85653,39941
85654,161
85658,20408
85701,8425
85704,80654
85705,155220
85706,67876
85707,1860
85708,5562
85710,120114
85711,48045
85712,71572
85713,83493
85714,39053
85715,37843
85716,54044
85718,42831
85719,94080
85723,0
85724,0
85726,0
85730,47801
85735,8612
85736,10496
85737,22521
85739,19978
85741,72773
85742,64798
85743,50146
85745,77257
85746,94992
85747,61361
85748,28930
85749,22108
85750,65567
85755,33325
85756,101525
85757,34232
85901,28545
85911,1319
85912,394
85920,993
85922,62
85923,1626
85924,4551
85925,8353
85926,721
85927,476
85928,1792
85929,18348
85930,1909
85931,450
85932,375
85933,1967
85934,935
85935,9772
85936,2511
85937,12056
85938,3526
85939,10811
85940,2996
85941,15060
85942,203
86001,73684
86003,46
86004,46762
86011,17476
86015,431
86016,103
86017,737
86018,818
86020,4344
86021,9091
86022,5656
86023,2708
86024,1796
86025,14541
86028,76
86029,520
86030,3711
86031,4774
86032,3790
86033,9777
86034,4952
86035,2427
86036,738
86038,201
86039,3056
86040,6098
86042,2962
86043,4744
86044,7106
86045,29978
86046,13185
86047,30958
86052,67
86053,3587
86054,3201
86301,56034
86303,45704
86305,30650
86313,163
86314,52324
86315,12546
86320,3908
86321,4781
86322,29349
86323,24799
86324,2633
86325,10718
86326,13061
86327,18614
86329,1845
86331,518
86332,4329
86333,14593
86334,11159
86335,10280
86336,24657
86337,2981
86338,1886
86343,288
86351,16963
86401,42946
86403,20432
86404,18242
86406,25076
86409,69737
86411,514
86413,13332
86426,37262
86429,18460
86431,875
86432,10207
86433,284
86434,4018
86435,1035
86436,4224
86437,163
86438,1503
86440,8282
86441,4676
86442,53914
86443,172
86444,2160
86445,862
86502,3263
86503,28028
86504,16978
86505,21070
86506,1574
86507,6488
86508,1930
86510,11186
86511,10075
86512,6484
86514,8422
86515,11738
86520,4740
86535,3280
86538,3662
86540,1575
86544,2069
86545,3527
86547,2442
86556,3506
87001,8809
87002,13674
87004,26827
87005,2110
87006,1679
87007,2275
87008,2875
87010,2330
87011,189
87012,698
87013,10974
87014,469
87015,15591
87016,4245
87017,722
87018,608
87020,29587
87021,5873
87022,893
87023,1813
87024,4787
87025,1994
87026,4237
87027,661
87028,309
87029,404
87031,95194
87032,199
87034,5711
87035,12518
87036,3920
87037,1002
87038,766
87040,1082
87041,2370
87042,7735
87043,11209
87044,664
87045,2756
87046,469
87047,8199
87048,24529
87049,2577
87051,1077
87052,6977
87053,2123
87056,1979
87059,15286
87061,782
87062,3806
87063,888
87064,259
87068,7612
87070,55
87072,1334
87083,881
87102,44223
87104,33042
87105,118143
87106,70356
87107,83296
87108,62691
87109,88149
87110,84928
87111,117910
87112,92000
87113,38859
87114,65369
87116,4554
87117,803
87120,122241
87121,136068
87122,31631
87123,66306
87124,82833
87144,98091
87301,39710
87305,9101
87310,2512
87311,11659
87312,886
87313,14377
87315,238
87316,2569
87317,5374
87319,3792
87320,2000
87321,5983
87322,307
87323,10051
87325,6386
87326,1940
87327,12942
87328,3595
87347,203
87357,697
87364,2863
87375,3785
87401,100329
87402,28507
87410,13149
87412,1537
87413,44632
87415,1190
87416,5824
87417,14894
87418,724
87419,993
87420,17918
87421,3287
87455,2584
87461,1465
87499,1201
87501,37669
87505,80442
87506,13932
87507,76057
87508,30685
87510,2275
87511,3297
87512,489
87513,1685
87514,705
87515,843
87516,152
87517,749
87518,56
87519,1280
87520,2271
87521,1979
87522,8844
87523,475
87524,316
87525,192
87527,2420
87528,6049
87529,9049
87530,2607
87531,1041
87532,47025
87533,309
87535,3420
87537,3056
87538,349
87539,322
87540,959
87543,317
87544,44862
87548,1051
87549,1757
87551,621
87552,9303
87553,2619
87554,110
87556,2619
87557,10835
87558,622
87560,2971
87562,1149
87564,574
87565,544
87566,4564
87567,4360
87569,968
87571,25980
87573,91
87574,289
87575,1652
87577,935
87578,1545
87579,1466
87580,992
87581,148
87582,3564
87583,619
87701,56192
87710,2696
87711,885
87712,607
87713,759
87714,1197
87715,1166
87718,269
87722,781
87723,1089
87724,202
87728,902
87729,182
87730,56
87731,556
87732,4624
87733,428
87734,215
87735,187
87736,381
87740,9582
87742,971
87743,781
87745,727
87746,257
87747,3303
87749,124
87750,23
87752,720
87753,497
87801,11787
87820,340
87821,1034
87823,1783
87824,492
87825,6917
87827,697
87828,1119
87829,1191
87830,2848
87831,479
87832,1602
87901,16192
87930,1823
87931,1674
87933,297
87935,4046
87936,584
87937,1924
87939,270
87940,1852
87941,3249
87942,1306
87943,321
88001,62143
88002,4641
88003,1819
88004,1782
88005,31049
88007,29216
88008,6938
88009,243
88011,62946
88012,52252
88020,1496
88021,49376
88022,1585
88023,6330
88024,476
88025,553
88026,3771
88027,1063
88028,1085
88029,5014
88030,35899
88032,335
88033,16
88034,150
88038,508
88039,754
88040,250
88041,3408
88042,188
88043,4389
88044,6841
88045,8228
88046,861
88047,4158
88048,6336
88049,1120
88051,197
88052,310
88053,189
88055,34
88056,497
88061,18575
88063,16072
88065,665
88072,6715
88081,40681
88101,121163
88103,209
88112,306
88113,206
88114,95
88115,119
88116,728
88118,480
88119,2242
88120,276
88121,395
88124,2388
88125,94
88126,79
88130,29065
88132,442
88134,68
88135,1142
88136,115
88201,56408
88203,66208
88210,43712
88220,88532
88230,3517
88231,7065
88232,6677
88240,65388
88242,6530
88250,539
88252,4595
88253,2545
88254,198
88255,163
88256,4054
88260,31229
88262,81
88263,476
88264,106
88265,390
88267,2777
88268,13
88301,880
88310,96833
88311,1909
88312,6982
88314,240
88316,5929
88317,2082
88318,782
88321,312
88323,33
88324,152
88325,2338
88330,4805
88336,545
88337,6323
88338,515
88339,1344
88340,9783
88341,1377
88342,92
88343,109
88344,327
88345,13388
88346,5443
88347,246
88348,827
88349,165
88350,526
88351,700
88352,11670
88353,350
88354,297
88355,33
88401,5024
88410,324
88411,126
88414,66
88415,6657
88416,328
88417,39
88418,504
88419,175
88421,54
88422,158
88424,361
88426,2532
88427,116
88430,299
88431,85
88434,756
88435,7273
88436,508
89001,2589
89002,81890
89003,2607
89004,635
89005,16705
89007,2370
89008,1680
89010,855
89011,21341
89012,77141
89013,444
89014,79641
89015,101882
89017,273
89018,1591
89019,4535
89020,1779
89021,9329
89022,86
89025,3664
89026,228
89027,34059
89029,14599
89030,64250
89031,157201
89032,44857
89039,591
89040,7947
89042,1588
89043,3055
89044,37608
89045,4089
89046,1753
89047,182
89048,44700
89049,7230
89052,125185
89054,243
89060,21676
89061,11602
89074,54342
89081,77607
89084,56133
89085,8579
89086,6270
89101,120103
89102,75046
89103,128258
89104,86263
89106,56598
89107,77945
89108,149703
89109,9084
89110,196680
89113,40378
89115,121658
89117,149551
89118,32229
89119,126709
89120,50606
89121,170421
89122,124996
89123,94615
89124,1184
89128,93309
89129,111008
89130,84479
89131,68256
89134,27510
89135,36761
89138,32670
89139,64158
89141,57714
89142,58315
89143,27411
89144,23108
89145,62893
89146,34379
89147,113942
89148,104964
89149,83973
89156,31610
89161,447
89166,35091
89169,54226
89178,74236
89179,2811
89183,60601
89191,1350
89301,4809
89310,935
89311,222
89314,157
89316,3090
89317,287
89318,2587
89319,1044
89402,186
89403,15473
89404,51
89405,491
89406,17752
89408,29654
89409,457
89410,19307
89411,1953
89412,634
89413,1648
89414,367
89415,7856
89418,652
89419,8289
89420,81
89421,1726
89422,300
89423,18515
89424,941
89425,457
89426,141
89427,2118
89428,405
89429,13295
89430,874
89431,94695
89433,51061
89434,65471
89436,63058
89438,118
89439,3128
89440,1978
89441,31916
89442,1751
89444,4168
89445,19062
89446,87
89447,5339
89448,1030
89449,3153
89450,138
89451,17929
89460,22785
89501,11215
89502,94481
89503,76240
89506,42770
89508,12207
89509,21990
89510,3608
89511,65085
89512,29007
89519,21339
89521,29614
89523,71436
89701,43946
89702,0
89703,11330
89704,8668
89705,12600
89706,42460
89801,37303
89815,22409
89820,14427
89821,1016
89822,5641
89823,553
89825,3243
89826,115
89828,699
89830,598
89831,117
89832,3420
89833,552
89834,92
89835,4673
89883,9981
90001,84620
90002,103909
90003,153260
90004,102033
90005,64159
90006,91576
90007,44629
90008,53060
90010,5863
90011,168345
90012,62802
90013,27651
90014,12035
90015,47871
90016,104147
90017,27510
90018,130004
90019,138450
90020,100638
90021,6040
90022,189252
90023,79266
90024,103560
90025,27311
90026,179712
90027,119827
90028,16043
90029,77089
90031,26276
90032,97802
90033,108495
90034,157151
90035,73677
90036,62955
90037,168075
90038,58501
90039,47411
90040,33348
90041,19046
90042,95813
90043,74219
90044,243485
90045,68931
90046,82048
90047,24489
90048,46958
90049,55499
90056,12751
90057,91814
90058,8051
90059,112434
90061,68609
90062,87148
90063,68262
90064,65990
90065,99863
90066,94274
90067,6814
90068,61506
90069,19219
90071,40
90073,1331
90077,14053
90079,0
90089,3294
90090,0
90094,2943
90095,8
90201,260728
90210,38056
90211,21971
90212,30535
90220,84840
90221,118647
90222,71607
90230,50311
90232,38343
90240,44032
90241,70302
90242,43155
90245,43528
90247,79865
90248,11275
90249,54060
90250,234572
90254,41942
90255,153002
90260,55786
90262,119104
90263,3659
90265,31569
90266,58865
90270,73800
90272,28649
90274,52678
90275,108589
90277,57710
90278,30696
90280,242894
90290,13780
90291,75097
90292,54696
90293,32183
90301,95621
90302,77822
90303,57586
90304,22447
90305,39444
90401,10232
90402,16217
90403,67249
90404,24135
90405,72592
90501,71810
90502,48139
90503,94225
90504,69763
90505,82055
90506,0
90601,68905
90602,41640
90603,34512
90604,106615
90605,85290
90606,83670
90620,103170
90621,75848
90623,35899
90630,75869
90631,148596
90638,123542
90640,135445
90650,286578
90660,107948
90670,31590
90680,78305
90701,35296
90703,58128
90704,8357
90706,135667
90710,63322
90712,56766
90713,74057
90715,35218
90716,20022
90717,34385
90720,23981
90723,28667
90731,151511
90732,55514
90740,58800
90742,1833
90743,720
90744,119417
90745,158129
90746,69792
90747,0
90755,28173
90802,67248
90803,36016
90804,70663
90805,169620
90806,87706
90807,80391
90808,65242
90810,41811
90813,64697
90814,53540
90815,68366
90822,201
90831,0
91001,59686
91006,36699
91007,37552
91008,1617
91010,52574
91011,32562
91016,106453
91020,23443
91024,22440
91030,53324
91040,35928
91042,69888
91046,86
91101,45464
91103,73880
91104,97408
91105,12834
91106,56026
91107,88405
91108,35257
91201,35048
91202,27382
91203,31527
91204,16188
91205,98440
91206,24602
91207,22964
91208,25743
91210,877
91214,70741
91301,65031
91302,65895
91303,61045
91304,104186
91306,97693
91307,64012
91311,76153
91316,40613
91320,112370
91321,92649
91324,70016
91325,84889
91326,17708
91330,2776
91331,216105
91335,152326
91340,75416
91342,209476
91343,131676
91344,59424
91345,47608
91350,84327
91351,25234
91352,103030
91354,62247
91355,71677
91356,49294
91360,116329
91361,22373
91362,79881
91364,52444
91367,82758
91371,3
91377,31002
91381,24834
91384,73600
91387,45788
91390,30388
91401,105001
91402,188733
91403,61071
91405,133713
91406,88049
91411,65915
91423,81832
91436,16793
91501,34788
91502,28666
91504,52337
91505,23260
91506,39793
91601,100468
91602,37382
91604,46574
91605,90620
91606,60022
91607,47423
91608,0
91701,70333
91702,127904
91706,130690
91708,5937
91709,154179
91710,95613
91711,59430
91722,73607
91723,31039
91724,54350
91730,191421
91731,74209
91732,70933
91733,91954
91737,30205
91739,90639
91740,41607
91741,42141
91744,182271
91745,87800
91746,65814
91748,97142
91750,84990
91752,47512
91754,57676
91755,57107
91759,1225
91761,117054
91762,117404
91763,54177
91764,146766
91765,53056
91766,156879
91767,83524
91768,66944
91770,96249
91773,88644
91775,63733
91776,66355
91780,72861
91784,30543
91786,136751
91789,112956
91790,95489
91791,52407
91792,54174
91801,144796
91803,34890
91901,36337
91902,33480
91905,4564
91906,3785
91910,184785
91911,221319
91913,69211
91914,15758
91915,43473
91916,4033
91917,2141
91931,1506
91932,43888
91934,880
91935,17614
91941,37122
91942,85759
91945,30164
91948,209
91950,96293
91962,3673
91963,2376
91977,124208
91978,6762
91980,447
92003,5681
92004,10609
92007,28480
92008,62206
92009,52565
92010,28268
92011,34424
92014,34610
92019,115095
92020,160836
92021,176040
